MathVersion = 1.3.1.0
Played Line = 40, LineBet = 480, Total Bet = 480
Total Round = 1000000000, Total Win = 461437323240, Total Free Game Round = 59320208

Total RTP = 96.133%, Base Game RTP = 64.625%, 
Free Game RTP = 31.507%, Bonus Game RTP = 0.000%
BG Hits = 30.759%, FG Hits = 48.041%, FG Freq = 128.562, BN Freq = ∞

C.V. = 6.5646
MaxSpinWin = 1281.75
EGS_BASE_GAME_1: 600; RNG = {122, 122, 75, 130, 125 }
EGS_FREE_GAME_1: 610; RNG = {63, 13, 80, 12, 75 }


Hits 	           3 	           4 	           5 	
   W 	     3064072 	      390090 	      294057 	
  H1 	    38321769 	     5930725 	     2010088 	
  H2 	    46660172 	     7140638 	     3100123 	
  H3 	    43647833 	     6910609 	     2865538 	
  H4 	    37839247 	     7240207 	     2714435 	
  H5 	    46132936 	     8038554 	     3148506 	
  H6 	    64352212 	    11137427 	     4138034 	
  N1 	   117667888 	    27490249 	    11572353 	
  N2 	   140060992 	    30967401 	    13205871 	
  N3 	   143798155 	    24520203 	     9487239 	
  N4 	   160842306 	    25526301 	    10372068 	
  N5 	   166900923 	    30924529 	    11377783 	
  N6 	           0 	           0 	           0 	
   F 	     7379175 	      390814 	        8350 	
   B 	           0 	           0 	           0 	

Wins 	           3 	           4 	           5 	
   W 	  1470754560 	   374486400 	  2117210400 	
  H1 	 18394449120 	  5693496000 	  7236316800 	
  H2 	 16797661920 	  5141259360 	  5580221400 	
  H3 	 15713219880 	  4975638480 	  5157968400 	
  H4 	 13622128920 	  5212949040 	  4885983000 	
  H5 	 11071904640 	  3858505920 	  3778207200 	
  H6 	 15444530880 	  5345964960 	  4965640800 	
  N1 	 14120146560 	  6597659760 	  8332094160 	
  N2 	 16807319040 	  7432176240 	  7923522600 	
  N3 	 17255778600 	  5884848720 	  5692343400 	
  N4 	 19301076720 	  6126312240 	  4978592640 	
  N5 	 20028110760 	  7421886960 	  5461335840 	
  N6 	           0 	           0 	           0 	
   F 	137250360480 	 13378942320 	   606318120 	
   B 	           0 	           0 	           0 	

Hits 	           3 	           4 	           5 	
   W 	     2368158 	      624581 	      901935 	
  H1 	    20398949 	     6213831 	     4553198 	
  H2 	    10021161 	     2878710 	     1977452 	
  H3 	    11660502 	     3336865 	     2281858 	
  H4 	     7270045 	     2412194 	     1507427 	
  H5 	     8862749 	     2695216 	     1789340 	
  H6 	    10062860 	     3055378 	     1997436 	
  N1 	    26824764 	     9717840 	    10068162 	
  N2 	    27103869 	     9439781 	     9964411 	
  N3 	    29354489 	     9705583 	     9700977 	
  N4 	    31819786 	    10816190 	    11267283 	
  N5 	    30871616 	    10198899 	    10075688 	
  N6 	           0 	           0 	           0 	
   F 	      363737 	       17713 	         350 	
   B 	           0 	           0 	           0 	

Wins 	           3 	           4 	           5 	
   W 	  1136715840 	   599597760 	  6493932000 	
  H1 	  9791495520 	  5965277760 	 16391512800 	
  H2 	  3607617960 	  2072671200 	  3559413600 	
  H3 	  4197780720 	  2402542800 	  4107344400 	
  H4 	  2617216200 	  1736779680 	  2713368600 	
  H5 	  2127059760 	  1293703680 	  2147208000 	
  H6 	  2415086400 	  1466581440 	  2396923200 	
  N1 	  3218971680 	  2332281600 	  7249076640 	
  N2 	  3252464280 	  2265547440 	  5978646600 	
  N3 	  3522538680 	  2329339920 	  5820586200 	
  N4 	  3818374320 	  2595885600 	  5408295840 	
  N5 	  3704593920 	  2447735760 	  4836330240 	
  N6 	           0 	           0 	           0 	
   F 	   523781280 	    85022400 	     4200000 	
   B 	           0 	           0 	           0 	

Pay  	   3 	   4 	   5 	
   W 	  40 	  80 	 600 	
  H1 	  40 	  80 	 300 	
  H2 	  30 	  60 	 150 	
  H3 	  30 	  60 	 150 	
  H4 	  30 	  60 	 150 	
  H5 	  20 	  40 	 100 	
  H6 	  20 	  40 	 100 	
  N1 	  10 	  20 	  60 	
  N2 	  10 	  20 	  50 	
  N3 	  10 	  20 	  50 	
  N4 	  10 	  20 	  40 	
  N5 	  10 	  20 	  40 	
  N6 	   0 	   0 	   0 	
   F 	   3 	  10 	  25 	
   B 	   0 	   0 	   0 	

Round 	     3 	     4 	     5 	
    F 	 7.343 	12.587 	26.168 	

Line Hits 	     3 	     4 	     5 	
        1 	 2.52% 	 0.46% 	 0.19% 	
        2 	 2.52% 	 0.46% 	 0.18% 	
        3 	 2.52% 	 0.46% 	 0.18% 	
        4 	 2.51% 	 0.46% 	 0.18% 	
        5 	 2.52% 	 0.46% 	 0.18% 	
        6 	 2.52% 	 0.46% 	 0.18% 	
        7 	 2.52% 	 0.46% 	 0.18% 	
        8 	 2.52% 	 0.46% 	 0.18% 	
        9 	 2.52% 	 0.46% 	 0.19% 	
       10 	 2.52% 	 0.46% 	 0.18% 	
       11 	 2.51% 	 0.46% 	 0.19% 	
       12 	 2.52% 	 0.46% 	 0.19% 	
       13 	 2.52% 	 0.46% 	 0.19% 	
       14 	 2.52% 	 0.46% 	 0.19% 	
       15 	 2.52% 	 0.46% 	 0.18% 	
       16 	 2.52% 	 0.46% 	 0.19% 	
       17 	 2.52% 	 0.46% 	 0.19% 	
       18 	 2.52% 	 0.46% 	 0.18% 	
       19 	 2.52% 	 0.46% 	 0.18% 	
       20 	 2.52% 	 0.46% 	 0.19% 	
       21 	 2.52% 	 0.46% 	 0.18% 	
       22 	 2.52% 	 0.46% 	 0.18% 	
       23 	 2.52% 	 0.46% 	 0.18% 	
       24 	 2.52% 	 0.46% 	 0.18% 	
       25 	 2.52% 	 0.46% 	 0.18% 	
       26 	 2.52% 	 0.46% 	 0.18% 	
       27 	 2.52% 	 0.46% 	 0.19% 	
       28 	 2.52% 	 0.46% 	 0.18% 	
       29 	 2.52% 	 0.46% 	 0.19% 	
       30 	 2.51% 	 0.46% 	 0.19% 	
       31 	 2.52% 	 0.46% 	 0.18% 	
       32 	 2.51% 	 0.46% 	 0.18% 	
       33 	 2.52% 	 0.46% 	 0.19% 	
       34 	 2.52% 	 0.46% 	 0.18% 	
       35 	 2.52% 	 0.46% 	 0.19% 	
       36 	 2.52% 	 0.46% 	 0.18% 	
       37 	 2.52% 	 0.46% 	 0.18% 	
       38 	 2.52% 	 0.46% 	 0.19% 	
       39 	 2.51% 	 0.46% 	 0.18% 	
       40 	 2.52% 	 0.46% 	 0.18% 	

Line Hits 	     3 	     4 	     5 	
        1 	 9.03% 	 2.97% 	 2.75% 	
        2 	 9.03% 	 2.97% 	 2.75% 	
        3 	 9.03% 	 2.97% 	 2.75% 	
        4 	 9.03% 	 2.97% 	 2.75% 	
        5 	 9.03% 	 2.97% 	 2.75% 	
        6 	 9.03% 	 2.97% 	 2.74% 	
        7 	 9.03% 	 2.97% 	 2.75% 	
        8 	 9.03% 	 2.97% 	 2.75% 	
        9 	 9.03% 	 2.97% 	 2.74% 	
       10 	 9.03% 	 2.97% 	 2.75% 	
       11 	 9.03% 	 2.97% 	 2.75% 	
       12 	 9.03% 	 2.97% 	 2.75% 	
       13 	 9.03% 	 2.97% 	 2.75% 	
       14 	 9.03% 	 2.97% 	 2.74% 	
       15 	 9.03% 	 2.97% 	 2.75% 	
       16 	 9.03% 	 2.97% 	 2.74% 	
       17 	 9.03% 	 2.97% 	 2.75% 	
       18 	 9.03% 	 2.97% 	 2.74% 	
       19 	 9.03% 	 2.97% 	 2.75% 	
       20 	 9.03% 	 2.97% 	 2.74% 	
       21 	 9.03% 	 2.97% 	 2.75% 	
       22 	 9.03% 	 2.97% 	 2.75% 	
       23 	 9.03% 	 2.97% 	 2.75% 	
       24 	 9.03% 	 2.97% 	 2.74% 	
       25 	 9.03% 	 2.97% 	 2.75% 	
       26 	 9.03% 	 2.97% 	 2.75% 	
       27 	 9.03% 	 2.97% 	 2.75% 	
       28 	 9.03% 	 2.97% 	 2.74% 	
       29 	 9.03% 	 2.97% 	 2.75% 	
       30 	 9.03% 	 2.97% 	 2.75% 	
       31 	 9.03% 	 2.97% 	 2.75% 	
       32 	 9.03% 	 2.97% 	 2.74% 	
       33 	 9.03% 	 2.97% 	 2.74% 	
       34 	 9.03% 	 2.97% 	 2.75% 	
       35 	 9.03% 	 2.97% 	 2.75% 	
       36 	 9.03% 	 2.97% 	 2.74% 	
       37 	 9.03% 	 2.97% 	 2.75% 	
       38 	 9.03% 	 2.97% 	 2.75% 	
       39 	 9.03% 	 2.97% 	 2.75% 	
       40 	 9.03% 	 2.97% 	 2.75% 	

Overall Game Distribution (X):
             0  	 69.2406739%
   0<= ~ <   1  	 14.9841512%
   1<= ~ <   2  	  7.1333142%
   2<= ~ <   3  	  2.5986966%
   3<= ~ <   4  	  1.6049018%
   4<= ~ <   5  	  0.8314734%
   5<= ~ <   6  	  0.5749316%
   6<= ~ <   7  	  0.4687444%
   7<= ~ <   8  	  0.3623057%
   8<= ~ <   9  	  0.2395126%
   9<= ~ <  10  	  0.1973405%
  10<= ~ <  15  	  0.6410879%
  15<= ~ <  20  	  0.3036134%
  20<= ~ <  25  	  0.1846847%
  25<= ~ <  30  	  0.1199959%
  30<= ~ <  35  	  0.0908243%
  35<= ~ <  40  	  0.0678719%
  40<= ~ <  45  	  0.0587831%
  45<= ~ <  50  	  0.0480613%
  50<= ~ <  60  	  0.0706754%
  60<= ~ <  70  	  0.0486245%
