MathVersion = 1.1.1.3
Played Line = 40, LineBet = 12, Total Bet = 480
Total Round = 1000000000, Total Win = 460743168720, Total Free Game Round = 92232495

Total RTP = 95.988%, Base Game RTP = 66.485%, 
Free Game RTP = 29.503%, Bonus Game RTP = 0.000%
BG Hits = 28.212%, FG Hits = 30.840%, FG Freq = 127.488, BN Freq = ∞

C.V. = 6.5577
MaxSpinWin = 1236
EGS_BASE_GAME_1: 800; RNG = {2, 58, 55, 5, 25 }
EGS_FREE_GAME_1: 800; RNG = {37, 7, 27, 9, 41 }


Hits 	           3 	           4 	           5 	
   W 	           0 	           0 	           0 	
  H1 	    61855204 	     7131904 	     1190291 	
  H2 	    32683784 	     3347697 	      354132 	
  H3 	    26975120 	     4390602 	      462725 	
  H4 	    76310625 	     4937691 	      615738 	
  H5 	    75612815 	     9207519 	      968547 	
  H6 	           0 	           0 	           0 	
  N1 	   102131641 	    10647695 	      917147 	
  N2 	   123701411 	    14270545 	     2378122 	
  N3 	   133553855 	    24231528 	     3030154 	
  N4 	   105701661 	    17214681 	     1812313 	
  N5 	           0 	           0 	           0 	
  N6 	           0 	           0 	           0 	
   F 	     7437613 	      397727 	        8550 	
   B 	           0 	           0 	           0 	

Wins 	           3 	           4 	           5 	
   W 	           0 	           0 	           0 	
  H1 	 37113122400 	 17116569600 	 11426793600 	
  H2 	 15688216320 	  6025854600 	  2549750400 	
  H3 	 12948057600 	  6322466880 	  3331620000 	
  H4 	 27471825000 	  4740183360 	  2955542400 	
  H5 	 27220613400 	  6629413680 	  4649025600 	
  H6 	           0 	           0 	           0 	
  N1 	 24511593840 	  6388617000 	  4402305600 	
  N2 	 29688338640 	  6849861600 	  5707492800 	
  N3 	 24039693900 	  8723350080 	  3636184800 	
  N4 	 12684199320 	  4131523440 	  2174775600 	
  N5 	           0 	           0 	           0 	
  N6 	           0 	           0 	           0 	
   F 	123751673760 	 16549221960 	  1315281540 	
   B 	           0 	           0 	           0 	

Hits 	           3 	           4 	           5 	
   W 	           0 	           0 	           0 	
  H1 	    53422912 	    16266269 	     1412984 	
  H2 	     9439685 	     2201232 	      229783 	
  H3 	    11560258 	     2618459 	      354873 	
  H4 	     8271719 	     1975228 	      152161 	
  H5 	     8279991 	     1925507 	      203099 	
  H6 	           0 	           0 	           0 	
  N1 	    17713702 	     4016723 	      542488 	
  N2 	    14177383 	     2780601 	      375571 	
  N3 	    20418983 	     6159412 	      647012 	
  N4 	    12161325 	     2381195 	      321696 	
  N5 	           0 	           0 	           0 	
  N6 	           0 	           0 	           0 	
   F 	      633564 	       29801 	         540 	
   B 	           0 	           0 	           0 	

Wins 	           3 	           4 	           5 	
   W 	           0 	           0 	           0 	
  H1 	 32053747200 	 39039045600 	 13564646400 	
  H2 	  4531048800 	  3962217600 	  1654437600 	
  H3 	  5548923840 	  3770580960 	  2555085600 	
  H4 	  2977818840 	  1896218880 	   730372800 	
  H5 	  2980796760 	  1386365040 	   974875200 	
  H6 	           0 	           0 	           0 	
  N1 	  4251288480 	  2410033800 	  2603942400 	
  N2 	  3402571920 	  1334688480 	   901370400 	
  N3 	  3675416940 	  2217388320 	   776414400 	
  N4 	  1459359000 	   571486800 	   386035200 	
  N5 	           0 	           0 	           0 	
  N6 	           0 	           0 	           0 	
   F 	           0 	           0 	           0 	
   B 	           0 	           0 	           0 	

Odds 	   3 	   4 	   5 	
   W 	   0 	   0 	   0 	
  H1 	  50 	 200 	 800 	
  H2 	  40 	 150 	 600 	
  H3 	  40 	 120 	 600 	
  H4 	  30 	  80 	 400 	
  H5 	  30 	  60 	 400 	
  H6 	   0 	   0 	   0 	
  N1 	  20 	  50 	 400 	
  N2 	  20 	  40 	 200 	
  N3 	  15 	  30 	 100 	
  N4 	  10 	  20 	 100 	
  N5 	   0 	   0 	   0 	
  N6 	   0 	   0 	   0 	
   F 	   0 	   0 	   0 	
   B 	   0 	   0 	   0 	

Round 	     3 	     4 	     5 	
    F 	10.837 	 27.09 	   100 	

Line Hits 	     3 	     4 	     5 	
        1 	 1.85% 	 0.24% 	 0.03% 	
        2 	 1.85% 	 0.24% 	 0.03% 	
        3 	 1.85% 	 0.24% 	 0.03% 	
        4 	 1.85% 	 0.24% 	 0.03% 	
        5 	 1.85% 	 0.24% 	 0.03% 	
        6 	 1.85% 	 0.24% 	 0.03% 	
        7 	 1.85% 	 0.24% 	 0.03% 	
        8 	 1.85% 	 0.24% 	 0.03% 	
        9 	 1.85% 	 0.24% 	 0.03% 	
       10 	 1.85% 	 0.24% 	 0.03% 	
       11 	 1.85% 	 0.24% 	 0.03% 	
       12 	 1.85% 	 0.24% 	 0.03% 	
       13 	 1.85% 	 0.24% 	 0.03% 	
       14 	 1.85% 	 0.24% 	 0.03% 	
       15 	 1.85% 	 0.24% 	 0.03% 	
       16 	 1.85% 	 0.24% 	 0.03% 	
       17 	 1.85% 	 0.24% 	 0.03% 	
       18 	 1.85% 	 0.24% 	 0.03% 	
       19 	 1.85% 	 0.24% 	 0.03% 	
       20 	 1.85% 	 0.24% 	 0.03% 	
       21 	 1.85% 	 0.24% 	 0.03% 	
       22 	 1.85% 	 0.24% 	 0.03% 	
       23 	 1.85% 	 0.24% 	 0.03% 	
       24 	 1.85% 	 0.24% 	 0.03% 	
       25 	 1.85% 	 0.24% 	 0.03% 	
       26 	 1.85% 	 0.24% 	 0.03% 	
       27 	 1.85% 	 0.24% 	 0.03% 	
       28 	 1.85% 	 0.24% 	 0.03% 	
       29 	 1.85% 	 0.24% 	 0.03% 	
       30 	 1.85% 	 0.24% 	 0.03% 	
       31 	 1.85% 	 0.24% 	 0.03% 	
       32 	 1.85% 	 0.24% 	 0.03% 	
       33 	 1.85% 	 0.24% 	 0.03% 	
