MathVersion = 1.0.0.0
Played Line = 40, LineBet = 12, Total Bet = 600
Total Round = 1000000000, Total Win = 575978832360, Total Free Game Round = 52912190

Total RTP = 95.997%, Base Game RTP = 49.555%, 
Free Game RTP = 46.441%, Bonus Game RTP = 0.000%
BG Hits = 26.040%, FG Hits = 78.220%, FG Freq = 134.536, BN Freq = ∞

C.V. = 10.7038
MaxSpinWin = 1686.5
EGS_BASE_GAME_2: 800; RNG = {17, 37, 35, 48, 25 }
EGS_FREE_GAME_2: 800; RNG = {44, 35, 17, 30, 6 }


Hits 	           3 	           4 	           5 	
   W 	     4220662 	      636494 	      103437 	
   F 	     7432966 	           0 	           0 	
  H1 	    36929240 	    10552375 	     2887040 	
  H2 	    56481746 	    10016792 	     2176804 	
  H3 	   105213484 	    18036409 	     4165139 	
  H4 	    68647545 	    20106338 	     3604900 	
  N1 	   118562362 	    16952740 	     4195607 	
  N2 	    67851230 	    11419448 	     3558919 	
  N3 	   123334878 	    23401099 	     5410955 	
  N4 	   115701849 	    23980516 	     4737040 	
  N5 	   101969645 	    23387966 	     5051116 	
  N6 	   101994085 	    23396577 	     5054973 	

Wins 	           3 	           4 	           5 	
   W 	  2532397200 	  1527585600 	  1241244000 	
   F 	278648540640 	           0 	           0 	
  H1 	 11078772000 	 12662850000 	 13857792000 	
  H2 	 16944523800 	 12020150400 	 10448659200 	
  H3 	 25251236160 	 16232768100 	 12495417000 	
  H4 	 16475410800 	 18095704200 	 10814700000 	
  N1 	  7113741720 	 10171644000 	  7552092600 	
  N2 	  4071073800 	  6851668800 	  6406054200 	
  N3 	  7400092680 	  5616263760 	  6493146000 	
  N4 	  6942110940 	  5755323840 	  5684448000 	
  N5 	  6118178700 	  5613111840 	  6061339200 	
  N6 	  6119645100 	  5615178480 	  6065967600 	

Hits 	           3 	           4 	           5 	
   W 	    23791742 	     8123362 	     3530229 	
   F 	     3229165 	           0 	           0 	
  H1 	     9111727 	     3685231 	     1091219 	
  H2 	    18828124 	     7441573 	     2348243 	
  H3 	    30778027 	     8481700 	     3956992 	
  H4 	    30779141 	     8954240 	     4614881 	
  N1 	    43387377 	    15606095 	     9785881 	
  N2 	    34232775 	     9038111 	     6067053 	
  N3 	    29697065 	     9769806 	     6612822 	
  N4 	    35325812 	    10609407 	     6697572 	
  N5 	    37585037 	    10537194 	     5781661 	
  N6 	    30580957 	     9454114 	     5604301 	

Wins 	           3 	           4 	           5 	
   W 	 14275045200 	 19496068800 	 42362748000 	
   F 	  3874998000 	           0 	           0 	
  H1 	  2733518100 	  4422277200 	  5237851200 	
  H2 	  5648437200 	  8929887600 	 11271566400 	
  H3 	  7386726480 	  7633530000 	 11870976000 	
  H4 	  7386993840 	  8058816000 	 13844643000 	
  N1 	  2603242620 	  9363657000 	 17614585800 	
  N2 	  2053966500 	  5422866600 	 10920695400 	
  N3 	  1781823900 	  2344753440 	  7935386400 	
  N4 	  2119548720 	  2546257680 	  8037086400 	
  N5 	  2255102220 	  2528926560 	  6937993200 	
  N6 	  1834857420 	  2268987360 	  6725161200 	

Odds 	   3 	   4 	   5 	
   W 	  50 	 200 	1000 	
   F 	   2 	   0 	   0 	
  H1 	  25 	 100 	 400 	
  H2 	  25 	 100 	 400 	
