MathVersion = 1.2.10.0
Played Line = 60, LineBet = 720, Total Bet = 720
Total Round = 1000000000, Total Win = 691982123760, Total Free Game Round = 77707740

Total RTP = 96.109%, Base Game RTP = 60.785%, 
Free Game RTP = 35.324%, Bonus Game RTP = 0.000%
BG Hits = 27.907%, FG Hits = 61.951%, FG Freq = 131.989, BN Freq = ∞

C.V. = 10.4397
MaxSpinWin = 10020.666666666666666666666667
EGS_BASE_GAME_1: 500; RNG = {34, 41, 34, 8, 34 }
EGS_FREE_GAME_1: 500; RNG = {6, 3, 18, 33, 67 }


Hits 	           3 	           4 	           5 	
   W 	     8274512 	     1191293 	      203666 	
  H1 	    81994376 	    17290553 	     2221429 	
  H2 	    59261084 	    22432423 	     4649970 	
  H3 	   225526560 	    30418232 	     7073144 	
  H4 	   134938394 	    46070242 	     4660777 	
  H5 	           0 	           0 	           0 	
  H6 	           0 	           0 	           0 	
  N1 	   120287677 	    19530632 	     4655065 	
  N2 	   124709986 	    19327281 	     5810154 	
  N3 	   153206085 	    44040360 	    10384222 	
  N4 	   309761892 	    58102062 	    10099450 	
  N5 	   221323291 	    52208548 	    10604495 	
  N6 	   199606351 	    46073074 	    10670080 	
   F 	     7202156 	      366972 	        7264 	
   B 	           0 	           0 	           0 	

Wins 	           3 	           4 	           5 	
   W 	  2978824320 	  1429551600 	  1221996000 	
  H1 	 19678650240 	 16598930880 	  7997144400 	
  H2 	 14222660160 	 21535126080 	 16739892000 	
  H3 	 40594780800 	 21901127040 	 16975545600 	
  H4 	 24288910920 	 33170574240 	 11185864800 	
  H5 	           0 	           0 	           0 	
  H6 	           0 	           0 	           0 	
  N1 	  7217260620 	  9374703360 	  5586078000 	
  N2 	  7482599160 	  9277094880 	  6972184800 	
  N3 	  9192365100 	 10569686400 	  9968853120 	
  N4 	 18585713520 	 13944494880 	  9695472000 	
  N5 	 13279397460 	 12530051520 	 10180315200 	
  N6 	 11976381060 	 11057537760 	 10243276800 	
   F 	222297281520 	 29887481820 	  2144315700 	
   B 	           0 	           0 	           0 	

Hits 	           3 	           4 	           5 	
   W 	     6164114 	     5670925 	     1584855 	
  H1 	    12706984 	     8550118 	     2398032 	
  H2 	    11894406 	     7755041 	     2737639 	
  H3 	    21720568 	    17461208 	     4995721 	
  H4 	    26573187 	    19658135 	     5071978 	
  H5 	           0 	           0 	           0 	
  H6 	           0 	           0 	           0 	
  N1 	    28466806 	    22711422 	     5726264 	
  N2 	    44447416 	    32800595 	     9874383 	
  N3 	    39129460 	    26448063 	     9286713 	
  N4 	    51356292 	    39703821 	    11571567 	
  N5 	    50848827 	    39369882 	    11487685 	
  N6 	    45387754 	    34908821 	    10904761 	
   F 	           0 	           0 	           0 	
   B 	           0 	           0 	           0 	

Wins 	           3 	           4 	           5 	
   W 	  2219081040 	  6805110000 	  9509130000 	
  H1 	  3049676160 	  8208113280 	  8632915200 	
  H2 	  2854657440 	  7444839360 	  9855500400 	
  H3 	  3909702240 	 12572069760 	 11989730400 	
  H4 	  4783173660 	 14153857200 	 12172747200 	
  H5 	           0 	           0 	           0 	
  H6 	           0 	           0 	           0 	
  N1 	  1708008360 	 10901482560 	  6871516800 	
  N2 	  2666844960 	 15744285600 	 11849259600 	
  N3 	  2347767600 	  6347535120 	  8915244480 	
  N4 	  3081377520 	  9528917040 	 11108704320 	
  N5 	  3050929620 	  9448771680 	 11028177600 	
  N6 	  2723265240 	  8378117040 	 10468570560 	
   F 	           0 	           0 	           0 	
   B 	           0 	           0 	           0 	

Pay  	   3 	   4 	   5 	
   W 	  30 	 100 	 500 	
  H1 	  20 	  80 	 300 	
  H2 	  20 	  80 	 300 	
  H3 	  15 	  60 	 200 	
  H4 	  15 	  60 	 200 	
  H5 	   0 	   0 	   0 	
  H6 	   0 	   0 	   0 	
  N1 	   5 	  40 	 100 	
  N2 	   5 	  40 	 100 	
  N3 	   5 	  20 	  80 	
  N4 	   5 	  20 	  80 	
  N5 	   5 	  20 	  80 	
  N6 	   5 	  20 	  80 	
   F 	   0 	   0 	   0 	
   B 	   0 	   0 	   0 	

Round 	     3 	     4 	     5 	
    F 	    10 	    15 	    25 	

Line Hits 	     3 	     4 	     5 	
        1 	 2.72% 	 0.59% 	 0.12% 	
        2 	 2.72% 	 0.59% 	 0.12% 	
        3 	 2.72% 	 0.59% 	 0.12% 	
        4 	 2.72% 	 0.59% 	 0.12% 	
        5 	 2.72% 	 0.59% 	 0.12% 	
        6 	 2.72% 	 0.59% 	 0.12% 	
        7 	 2.72% 	 0.59% 	 0.12% 	
        8 	 2.72% 	 0.59% 	 0.12% 	
        9 	 2.72% 	 0.59% 	 0.12% 	
       10 	 2.72% 	 0.59% 	 0.12% 	
       11 	 2.72% 	 0.59% 	 0.12% 	
       12 	 2.72% 	 0.59% 	 0.12% 	
       13 	 2.72% 	 0.59% 	 0.12% 	
       14 	 2.72% 	 0.59% 	 0.12% 	
       15 	 2.72% 	 0.59% 	 0.12% 	
       16 	 2.72% 	 0.59% 	 0.12% 	
       17 	 2.72% 	 0.59% 	 0.12% 	
       18 	 2.72% 	 0.59% 	 0.12% 	
       19 	 2.72% 	 0.59% 	 0.12% 	
       20 	 2.72% 	 0.59% 	 0.12% 	
       21 	 2.72% 	 0.59% 	 0.12% 	
       22 	 2.72% 	 0.59% 	 0.12% 	
       23 	 2.72% 	 0.59% 	 0.12% 	
       24 	 2.72% 	 0.59% 	 0.12% 	
       25 	 2.72% 	 0.59% 	 0.12% 	
       26 	 2.72% 	 0.59% 	 0.12% 	
       27 	 2.72% 	 0.59% 	 0.12% 	
       28 	 2.72% 	 0.59% 	 0.12% 	
       29 	 2.72% 	 0.59% 	 0.12% 	
       30 	 2.72% 	 0.59% 	 0.12% 	
       31 	 2.72% 	 0.59% 	 0.12% 	
       32 	 2.72% 	 0.59% 	 0.12% 	
       33 	 2.72% 	 0.59% 	 0.12% 	
       34 	 2.72% 	 0.59% 	 0.12% 	
       35 	 2.72% 	 0.59% 	 0.12% 	
       36 	 2.72% 	 0.59% 	 0.12% 	
       37 	 2.72% 	 0.59% 	 0.12% 	
       38 	 2.72% 	 0.59% 	 0.12% 	
       39 	 2.72% 	 0.59% 	 0.12% 	
       40 	 2.72% 	 0.59% 	 0.12% 	
       41 	 2.72% 	 0.59% 	 0.12% 	
       42 	 2.72% 	 0.59% 	 0.12% 	
       43 	 2.72% 	 0.59% 	 0.12% 	
       44 	 2.72% 	 0.59% 	 0.12% 	
       45 	 2.72% 	 0.59% 	 0.12% 	
       46 	 2.72% 	 0.59% 	 0.12% 	
       47 	 2.72% 	 0.59% 	 0.12% 	
       48 	 2.72% 	 0.59% 	 0.12% 	
       49 	 2.72% 	 0.59% 	 0.12% 	
       50 	 2.72% 	 0.59% 	 0.12% 	
       51 	 2.72% 	 0.59% 	 0.12% 	
       52 	 2.72% 	 0.59% 	 0.12% 	
       53 	 2.72% 	 0.59% 	 0.12% 	
       54 	 2.72% 	 0.59% 	 0.12% 	
       55 	 2.72% 	 0.59% 	 0.12% 	
       56 	 2.72% 	 0.59% 	 0.12% 	
       57 	 2.72% 	 0.59% 	 0.12% 	
       58 	 2.72% 	 0.59% 	 0.12% 	
       59 	 2.72% 	 0.59% 	 0.12% 	
       60 	 2.72% 	 0.59% 	 0.12% 	

Line Hits 	     3 	     4 	     5 	
        1 	 7.13% 	 5.35% 	 1.59% 	
        2 	 7.13% 	 5.35% 	 1.59% 	
        3 	 7.13% 	 5.35% 	 1.59% 	
        4 	 7.13% 	 5.34% 	 1.59% 	
        5 	 7.13% 	 5.35% 	 1.59% 	
        6 	 7.13% 	 5.35% 	 1.59% 	
        7 	 7.13% 	 5.35% 	 1.59% 	
        8 	 7.13% 	 5.35% 	 1.59% 	
        9 	 7.13% 	 5.35% 	 1.59% 	
       10 	 7.13% 	 5.35% 	 1.59% 	
       11 	 7.13% 	 5.35% 	 1.59% 	
       12 	 7.13% 	 5.35% 	 1.59% 	
       13 	 7.13% 	 5.35% 	 1.59% 	
       14 	 7.14% 	 5.35% 	 1.59% 	
       15 	 7.13% 	 5.35% 	 1.59% 	
       16 	 7.13% 	 5.35% 	 1.59% 	
       17 	 7.13% 	 5.35% 	 1.59% 	
       18 	 7.14% 	 5.35% 	 1.59% 	
       19 	 7.13% 	 5.35% 	 1.59% 	
       20 	 7.14% 	 5.34% 	 1.59% 	
       21 	 7.13% 	 5.35% 	 1.59% 	
       22 	 7.13% 	 5.35% 	 1.59% 	
       23 	 7.13% 	 5.35% 	 1.59% 	
       24 	 7.14% 	 5.34% 	 1.59% 	
       25 	 7.13% 	 5.35% 	 1.59% 	
       26 	 7.13% 	 5.35% 	 1.59% 	
       27 	 7.13% 	 5.35% 	 1.59% 	
       28 	 7.13% 	 5.35% 	 1.59% 	
       29 	 7.13% 	 5.35% 	 1.59% 	
       30 	 7.13% 	 5.35% 	 1.59% 	
