MathVersion = 1.0.4.0
Played Line = 88, LineBet = 12, Total Bet = 1056
Total Round = 1000000000, Total Win = 1011728500620, Total Free Game Round = 94832972

Total RTP = 95.81%, Base Game RTP = 57.75%, 
Free Game RTP = 38.06%, Bonus Game RTP = 0.00%
BG Hits = 31.13%, FG Hits = 46.32%, FG Freq = 128.326, BN Freq = ∞

C.V. = 7.8881
MaxSpinWin = 3913.8636363636363636363636364
EGS_BASE_GAME_1: 250.68181818181818181818181818; RNG = {40, 57, 55, 99, 1 }
EGS_FREE_GAME_1: 3900.4545454545454545454545455; RNG = {41, 34, 17, 10, 10 }


Hits 	           3 	           4 	           5 	
   W 	           0 	           0 	           0 	
  W1 	           0 	           0 	           0 	
  H1 	    35117312 	     5139165 	     1027597 	
  H2 	    34536005 	     6223187 	     1243230 	
  H3 	   269741797 	    53332958 	     2115571 	
  H4 	   105095424 	    10741627 	     2373493 	
  H5 	   162598926 	    31125947 	     1704452 	
  H6 	           0 	           0 	           0 	
  N1 	    91284379 	    30210803 	     9230234 	
  N2 	   465110572 	   129271572 	    21859724 	
  N3 	  1116213178 	   123193560 	    16594092 	
  N4 	    78345228 	    31480241 	     4259602 	
  N5 	           0 	           0 	           0 	
  N6 	           0 	           0 	           0 	
   F 	     7468361 	      318445 	        5876 	
   B 	           0 	           0 	           0 	

Wins 	           3 	           4 	           5 	
   W 	           0 	           0 	           0 	
  W1 	           0 	           0 	           0 	
  H1 	 21070387200 	 12333996000 	 12331164000 	
  H2 	 16577282400 	 11948519040 	 11189070000 	
  H3 	 64738031280 	 76799459520 	  7616055600 	
  H4 	 25222901760 	 15467942880 	  7120479000 	
  H5 	 29267806680 	 37351136400 	  4090684800 	
  H6 	           0 	           0 	           0 	
  N1 	  5477062740 	  9063240900 	 13291536960 	
  N2 	 27906634320 	 38781471600 	 28854835680 	
  N3 	 66972790680 	 29566454400 	 19912910400 	
  N4 	  4700713680 	  7555257840 	  4600370160 	
  N5 	           0 	           0 	           0 	
  N6 	           0 	           0 	           0 	
   F 	372688273560 	 27245140200 	  1986890940 	
   B 	           0 	           0 	           0 	

Hits 	           3 	           4 	           5 	
   W 	           0 	           0 	           0 	
  W1 	           0 	           0 	           0 	
  H1 	     4396497 	     1588931 	      506628 	
  H2 	     4056496 	     1705164 	      447126 	
  H3 	    28346888 	    11034636 	     2620082 	
  H4 	     3904358 	     2024385 	      757887 	
  H5 	     3643947 	     1665338 	      264031 	
  H6 	           0 	           0 	           0 	
  N1 	    70553995 	    18622198 	     7205500 	
  N2 	    79489647 	    39922315 	     6417986 	
  N3 	    85604674 	    24581955 	     4291885 	
  N4 	    67868707 	    20568605 	     8609213 	
  N5 	           0 	           0 	           0 	
  N6 	           0 	           0 	           0 	
   F 	           0 	           0 	           0 	
   B 	           0 	           0 	           0 	

Wins 	           3 	           4 	           5 	
   W 	           0 	           0 	           0 	
  W1 	           0 	           0 	           0 	
  H1 	  5575368000 	  9843544800 	 18116664000 	
  H2 	  4177608960 	  8637235200 	 12372705000 	
  H3 	 14682115920 	 42228109440 	 29236208400 	
  H4 	  1884028080 	  7055696160 	  6205704000 	
  H5 	  1227457080 	  4611520800 	  1840363200 	
  H6 	           0 	           0 	           0 	
  N1 	  7946027400 	 13418681400 	 27765714240 	
  N2 	  8543969100 	 25710265800 	 22662460920 	
  N3 	  8843111100 	 13136135520 	 14351689200 	
  N4 	  7478687700 	 11298651840 	 23679423360 	
  N5 	           0 	           0 	           0 	
  N6 	           0 	           0 	           0 	
   F 	           0 	           0 	           0 	
   B 	           0 	           0 	           0 	

Odds 	   3 	   4 	   5 	
   W 	   0 	   0 	   0 	
  W1 	   0 	   0 	   0 	
  H1 	  50 	 200 	1000 	
  H2 	  40 	 160 	 750 	
  H3 	  20 	 120 	 300 	
  H4 	  20 	 120 	 250 	
  H5 	  15 	 100 	 200 	
  H6 	   0 	   0 	   0 	
  N1 	   5 	  25 	 120 	
  N2 	   5 	  25 	 110 	
  N3 	   5 	  20 	 100 	
  N4 	   5 	  20 	  90 	
  N5 	   0 	   0 	   0 	
  N6 	   0 	   0 	   0 	
   F 	   5 	  25 	 250 	
   B 	   0 	   0 	   0 	

Round 	     3 	     4 	     5 	
    F 	    12 	    16 	    20 	

Line Hits 	     3 	     4 	     5 	
        1 	 2.50% 	 0.45% 	 0.06% 	
        2 	 2.74% 	 0.50% 	 0.07% 	
        3 	 2.21% 	 0.39% 	 0.05% 	
        4 	 3.05% 	 0.53% 	 0.07% 	
        5 	 2.16% 	 0.38% 	 0.05% 	
        6 	 2.96% 	 0.54% 	 0.08% 	
        7 	 2.22% 	 0.39% 	 0.06% 	
        8 	 2.91% 	 0.52% 	 0.07% 	
        9 	 3.18% 	 0.58% 	 0.08% 	
       10 	 3.02% 	 0.53% 	 0.07% 	
       11 	 2.16% 	 0.38% 	 0.05% 	
       12 	 2.61% 	 0.47% 	 0.07% 	
       13 	 2.50% 	 0.44% 	 0.06% 	
       14 	 2.88% 	 0.51% 	 0.08% 	
       15 	 2.19% 	 0.39% 	 0.06% 	
       16 	 2.79% 	 0.51% 	 0.07% 	
       17 	 2.90% 	 0.51% 	 0.07% 	
       18 	 2.42% 	 0.43% 	 0.06% 	
       19 	 2.66% 	 0.48% 	 0.07% 	
       20 	 2.70% 	 0.49% 	 0.07% 	
       21 	 2.38% 	 0.42% 	 0.06% 	
       22 	 2.41% 	 0.43% 	 0.06% 	
       23 	 2.90% 	 0.52% 	 0.08% 	
       24 	 2.67% 	 0.48% 	 0.07% 	
       25 	 2.40% 	 0.42% 	 0.06% 	
       26 	 2.42% 	 0.43% 	 0.06% 	
       27 	 2.70% 	 0.48% 	 0.07% 	
       28 	 2.19% 	 0.39% 	 0.05% 	
