MathVersion = 1.2.10.0
Played Line = 60, LineBet = 720, Total Bet = 720
Total Round = 1000000000, Total Win = 692228648820, Total Free Game Round = 75318880

Total RTP = 96.143%, Base Game RTP = 55.084%, 
Free Game RTP = 41.059%, Bonus Game RTP = 0.000%
BG Hits = 29.495%, FG Hits = 63.891%, FG Freq = 136.142, BN Freq = ∞

C.V. = 7.5645
MaxSpinWin = 2092.1666666666666666666666667
EGS_BASE_GAME_1: 78.416666666666666666666666667; RNG = {42, 54, 28, 4, 5 }
EGS_FREE_GAME_1: 195; RNG = {5, 41, 22, 47, 16 }


Hits 	           3 	           4 	           5 	
   W 	           0 	           0 	           0 	
  H1 	    94437278 	    16518973 	     2754093 	
  H2 	    17282735 	     4878230 	     1007610 	
  H3 	   208785195 	    31140491 	     6435795 	
  H4 	   181356481 	    53858470 	     7951586 	
  H5 	           0 	           0 	           0 	
  H6 	           0 	           0 	           0 	
  N1 	   115415538 	    19521824 	     4039272 	
  N2 	   120593627 	    22111776 	     5536813 	
  N3 	   149134192 	    42138535 	     8718933 	
  N4 	    75461882 	    16520750 	     2750223 	
  N5 	   218259570 	    74467045 	    13881073 	
  N6 	   333898333 	   104695344 	    19518305 	
   F 	     6986012 	      352329 	        6953 	
   B 	           0 	           0 	           0 	

Wins 	           3 	           4 	           5 	
   W 	           0 	           0 	           0 	
  H1 	 22664946720 	 19822767600 	 16524558000 	
  H2 	  4147856400 	  4683100800 	  3627396000 	
  H3 	 37581335100 	 18684294600 	 15445908000 	
  H4 	 32644166580 	 32315082000 	 14312854800 	
  H5 	           0 	           0 	           0 	
  H6 	           0 	           0 	           0 	
  N1 	  6924932280 	  5856547200 	  4847126400 	
  N2 	  7235617620 	  6633532800 	  6644175600 	
  N3 	  8948051520 	 10113248400 	  8370175680 	
  N4 	  4527712920 	  3964980000 	  2640214080 	
  N5 	 13095574200 	 13404068100 	 13325830080 	
  N6 	 20033899980 	 18845161920 	 18737572800 	
   F 	252311001360 	 40087758780 	  3227200500 	
   B 	           0 	           0 	           0 	

Hits 	           3 	           4 	           5 	
   W 	           0 	           0 	           0 	
  H1 	     8356292 	     5629351 	     4607337 	
  H2 	     3348550 	     2771684 	     2335915 	
  H3 	    19425754 	    11107812 	     9812445 	
  H4 	    19308898 	    16744909 	    11775200 	
  H5 	           0 	           0 	           0 	
  H6 	           0 	           0 	           0 	
  N1 	    16893938 	    10336348 	     8850617 	
  N2 	    32122669 	    20498966 	    20944382 	
  N3 	    20580218 	    14369027 	    12974645 	
  N4 	     7533684 	     4740337 	     3579201 	
  N5 	    50979563 	    38580303 	    33282080 	
  N6 	    68335215 	    51146368 	    43717656 	
   F 	           0 	           0 	           0 	
   B 	           0 	           0 	           0 	

Wins 	           3 	           4 	           5 	
   W 	           0 	           0 	           0 	
  H1 	  2005510080 	  6755221200 	 27644022000 	
  H2 	   803652000 	  2660816640 	  8409294000 	
  H3 	  3496635720 	  6664687200 	 23549868000 	
  H4 	  3475601640 	 10046945400 	 21195360000 	
  H5 	           0 	           0 	           0 	
  H6 	           0 	           0 	           0 	
  N1 	  1013636280 	  3100904400 	 10620740400 	
  N2 	  1927360140 	  6149689800 	 25133258400 	
  N3 	  1234813080 	  3448566480 	 12455659200 	
  N4 	   452021040 	  1137680880 	  3436032960 	
  N5 	  3058773780 	  6944454540 	 31950796800 	
  N6 	  4100112900 	  9206346240 	 41968949760 	
   F 	           0 	           0 	           0 	
   B 	           0 	           0 	           0 	

Pay  	   3 	   4 	   5 	
   W 	   0 	   0 	   0 	
  H1 	  20 	 100 	 500 	
  H2 	  20 	  80 	 300 	
  H3 	  15 	  50 	 200 	
  H4 	  15 	  50 	 150 	
  H5 	   0 	   0 	   0 	
  H6 	   0 	   0 	   0 	
  N1 	   5 	  25 	 100 	
  N2 	   5 	  25 	 100 	
  N3 	   5 	  20 	  80 	
  N4 	   5 	  20 	  80 	
  N5 	   5 	  15 	  80 	
  N6 	   5 	  15 	  80 	
   F 	   2 	   5 	  50 	
   B 	   0 	   0 	   0 	

Round 	     3 	     4 	     5 	
    F 	    10 	    15 	    25 	

Line Hits 	     3 	     4 	     5 	
        1 	 2.52% 	 0.64% 	 0.12% 	
        2 	 2.52% 	 0.64% 	 0.12% 	
        3 	 2.52% 	 0.64% 	 0.12% 	
        4 	 2.52% 	 0.64% 	 0.12% 	
        5 	 2.53% 	 0.64% 	 0.12% 	
        6 	 2.52% 	 0.64% 	 0.12% 	
        7 	 2.52% 	 0.64% 	 0.12% 	
        8 	 2.52% 	 0.64% 	 0.12% 	
        9 	 2.52% 	 0.64% 	 0.12% 	
       10 	 2.52% 	 0.64% 	 0.12% 	
       11 	 2.52% 	 0.64% 	 0.12% 	
       12 	 2.52% 	 0.64% 	 0.12% 	
       13 	 2.52% 	 0.64% 	 0.12% 	
       14 	 2.53% 	 0.64% 	 0.12% 	
       15 	 2.52% 	 0.64% 	 0.12% 	
       16 	 2.52% 	 0.64% 	 0.12% 	
       17 	 2.52% 	 0.64% 	 0.12% 	
       18 	 2.52% 	 0.64% 	 0.12% 	
       19 	 2.52% 	 0.64% 	 0.12% 	
       20 	 2.53% 	 0.64% 	 0.12% 	
       21 	 2.52% 	 0.64% 	 0.12% 	
       22 	 2.52% 	 0.64% 	 0.12% 	
       23 	 2.52% 	 0.64% 	 0.12% 	
       24 	 2.53% 	 0.64% 	 0.12% 	
       25 	 2.52% 	 0.64% 	 0.12% 	
       26 	 2.52% 	 0.64% 	 0.12% 	
       27 	 2.52% 	 0.64% 	 0.12% 	
       28 	 2.52% 	 0.64% 	 0.12% 	
       29 	 2.52% 	 0.64% 	 0.12% 	
       30 	 2.52% 	 0.64% 	 0.12% 	
